日期,管制站,入境 / 出境,香港居民,内地访客,其他访客,总计
2024-09-07,落马洲支线,入境,60335,14836,393,75564
2024-09-07,落马洲支线,出境,85177,13539,367,99083
2024-09-07,香园围,入境,31314,4884,163,36361
2024-09-07,香园围,出境,39200,3028,112,42340
2024-09-07,港珠澳大桥,入境,19752,4386,5494,29632
2024-09-07,港珠澳大桥,出境,35446,5871,4040,45357
2024-09-07,落马洲,入境,15233,2193,433,17859
2024-09-07,落马洲,出境,15844,5158,382,21384
2024-09-07,文锦渡,入境,1275,394,10,1679
2024-09-07,文锦渡,出境,1988,357,11,2356
2024-09-07,沙头角,入境,0,0,0,0
2024-09-07,沙头角,出境,0,0,0,0
2024-09-07,深圳湾,入境,33573,11924,1023,46520
2024-09-07,深圳湾,出境,46824,11278,816,58918
2024-09-07,中国客运码头,入境,246,199,33,478
2024-09-07,中国客运码头,出境,377,159,15,551
2024-09-07,港口管制,入境,0,0,22,22
2024-09-07,港口管制,出境,1,0,54,55
2024-09-07,启德邮轮码头,入境,0,0,0,0
2024-09-07,启德邮轮码头,出境,0,0,0,0
2024-09-07,港澳客轮码头,入境,4225,694,2074,6993
2024-09-07,港澳客轮码头,出境,7218,964,2279,10461
2024-09-08,机场,入境,34293,7572,13896,55761
2024-09-08,机场,出境,26188,8869,17733,52790
2024-09-08,高铁西九龙,入境,24929,12351,1064,38344
2024-09-08,高铁西九龙,出境,12432,15645,1431,29508
2024-09-08,罗湖,入境,109542,13095,610,123247
2024-09-08,罗湖,出境,74205,15174,713,90092
2024-09-08,落马洲支线,入境,86169,16769,415,103353
2024-09-08,落马洲支线,出境,63516,15915,393,79824
2024-09-08,香园围,入境,43610,9507,106,53223
2024-09-08,香园围,出境,33016,6275,309,39600
2024-09-08,港珠澳大桥,入境,40818,5063,4532,50413
2024-09-08,港珠澳大桥,出境,23261,6583,4876,34720
2024-09-08,落马洲,入境,24264,2349,340,26953
2024-09-08,落马洲,出境,12151,3011,498,15660
2024-09-08,文锦渡,入境,1935,480,7,2422
2024-09-08,文锦渡,出境,1119,421,6,1546
2024-09-08,沙头角,入境,0,0,0,0
2024-09-08,沙头角,出境,0,0,0,0
2024-09-08,深圳湾,入境,57020,12594,812,70426
2024-09-08,深圳湾,出境,35540,13491,1174,50205
2024-09-08,中国客运码头,入境,598,315,26,939
2024-09-08,中国客运码头,出境,260,286,34,580
2024-09-08,港口管制,入境,33,0,48,81
2024-09-08,港口管制,出境,0,0,16,16
2024-09-08,启德邮轮码头,入境,0,0,0,0
2024-09-08,启德邮轮码头,出境,0,0,0,0
2024-09-08,港澳客轮码头,入境,8145,655,1688,10488
2024-09-08,港澳客轮码头,出境,5228,813,2415,8456
2024-09-09,机场,入境,29897,8237,13911,52045
2024-09-09,机场,出境,24632,6645,12666,43943
2024-09-09,高铁西九龙,入境,15275,11617,1146,28038
2024-09-09,高铁西九龙,出境,12729,9671,1366,23766
2024-09-09,罗湖,入境,70717,12252,587,83556
2024-09-09,罗湖,出境,66706,11907,731,79344
2024-09-09,落马洲支线,入境,54943,12321,323,67587
2024-09-09,落马洲支线,出境,54483,11248,372,66103
2024-09-09,香园围,入境,28168,7165,143,35476
2024-09-09,香园围,出境,27678,2948,128,30754
2024-09-09,港珠澳大桥,入境,21060,3876,3030,27966
2024-09-09,港珠澳大桥,出境,18037,6211,2688,26936
2024-09-09,落马洲,入境,12271,2751,252,15274
2024-09-09,落马洲,出境,8739,2681,489,11909
2024-09-09,文锦渡,入境,2143,495,7,2645
2024-09-09,文锦渡,出境,2103,407,6,2516
2024-09-09,沙头角,入境,0,0,0,0
2024-09-09,沙头角,出境,0,0,0,0
2024-09-09,深圳湾,入境,30565,9781,670,41016
2024-09-09,深圳湾,出境,28431,8469,1267,38167
2024-09-09,中国客运码头,入境,389,341,40,770
2024-09-09,中国客运码头,出境,489,233,55,777
2024-09-09,港口管制,入境,1,0,64,65
2024-09-09,港口管制,出境,0,0,59,59
2024-09-09,启德邮轮码头,入境,0,0,0,0
2024-09-09,启德邮轮码头,出境,0,0,0,0
2024-09-09,港澳客轮码头,入境,5872,656,1605,8133
2024-09-09,港澳客轮码头,出境,4700,912,2140,7752
2024-09-10,机场,入境,25029,7631,12745,45405
2024-09-10,机场,出境,21226,5645,12084,38955
2024-09-10,高铁西九龙,入境,12747,12280,1007,26034
2024-09-10,高铁西九龙,出境,12386,9931,1139,23456
2024-09-10,罗湖,入境,65686,11582,578,77846
2024-09-10,罗湖,出境,66198,12623,629,79450
2024-09-10,落马洲支线,入境,51054,13085,329,64468
2024-09-10,落马洲支线,出境,52971,12025,351,65347
2024-09-10,香园围,入境,27425,6846,112,34383
2024-09-10,香园围,出境,27180,3705,233,31118
2024-09-10,港珠澳大桥,入境,17896,3641,3535,25072
2024-09-10,港珠澳大桥,出境,18396,7993,3353,29742
2024-09-10,落马洲,入境,9980,2219,292,12491
2024-09-10,落马洲,出境,8972,2531,497,12000
2024-09-10,文锦渡,入境,1979,410,25,2414
2024-09-10,文锦渡,出境,1997,365,9,2371
2024-09-10,沙头角,入境,0,0,0,0
2024-09-10,沙头角,出境,0,0,0,0
2024-09-10,深圳湾,入境,27824,9321,790,37935
2024-09-10,深圳湾,出境,28129,8476,1160,37765
2024-09-10,中国客运码头,入境,325,357,34,716
2024-09-10,中国客运码头,出境,497,278,43,818
2024-09-10,港口管制,入境,2,2,48,52
2024-09-10,港口管制,出境,2,1,52,55
2024-09-10,启德邮轮码头,入境,0,0,0,0
2024-09-10,启德邮轮码头,出境,0,0,0,0
2024-09-10,港澳客轮码头,入境,4909,707,1858,7474
2024-09-10,港澳客轮码头,出境,4851,877,2243,7971
2024-09-11,机场,入境,23446,6604,13357,43407
2024-09-11,机场,出境,22287,6141,12047,40475
2024-09-11,高铁西九龙,入境,12586,11311,1178,25075
2024-09-11,高铁西九龙,出境,12474,10954,1082,24510
2024-09-11,罗湖,入境,66257,11314,576,78147
2024-09-11,罗湖,出境,66289,12953,600,79842
2024-09-11,落马洲支线,入境,51831,12286,298,64415
2024-09-11,落马洲支线,出境,53244,11826,317,65387
2024-09-11,香园围,入境,27151,6656,110,33917
2024-09-11,香园围,出境,27062,3149,141,30352
2024-09-11,港珠澳大桥,入境,17705,3672,3315,24692
2024-09-11,港珠澳大桥,出境,17753,7537,2940,28230
2024-09-11,落马洲,入境,10274,2127,315,12716
2024-09-11,落马洲,出境,8790,2677,382,11849
2024-09-11,文锦渡,入境,2013,477,12,2502
2024-09-11,文锦渡,出境,2184,450,9,2643
2024-09-11,沙头角,入境,0,0,0,0
2024-09-11,沙头角,出境,0,0,0,0
2024-09-11,深圳湾,入境,28096,9098,923,38117
2024-09-11,深圳湾,出境,27729,8909,922,37560
2024-09-11,中国客运码头,入境,423,358,45,826
2024-09-11,中国客运码头,出境,393,359,103,855
2024-09-11,港口管制,入境,0,0,38,38
2024-09-11,港口管制,出境,102,0,29,131
2024-09-11,启德邮轮码头,入境,7,1,2621,2629
2024-09-11,启德邮轮码头,出境,6,1,2640,2647
2024-09-11,港澳客轮码头,入境,4823,863,1641,7327
2024-09-11,港澳客轮码头,出境,4616,1137,1973,7726
2024-09-12,机场,入境,22109,6851,15390,44350
2024-09-12,机场,出境,26421,6702,13192,46315
2024-09-12,高铁西九龙,入境,12343,11616,1373,25332
2024-09-12,高铁西九龙,出境,13892,11403,1084,26379
2024-09-12,罗湖,入境,65859,10852,663,77374
2024-09-12,罗湖,出境,67397,12581,642,80620
2024-09-12,落马洲支线,入境,51649,12052,358,64059
2024-09-12,落马洲支线,出境,53491,12022,327,65840
2024-09-12,香园围,入境,27444,5377,201,33022
2024-09-12,香园围,出境,28251,3353,139,31743
2024-09-12,港珠澳大桥,入境,17690,3326,3031,24047
2024-09-12,港珠澳大桥,出境,18952,7527,2726,29205
2024-09-12,落马洲,入境,10214,2074,455,12743
2024-09-12,落马洲,出境,8894,2537,332,11763
2024-09-12,文锦渡,入境,2043,416,17,2476
2024-09-12,文锦渡,出境,2179,377,11,2567
2024-09-12,沙头角,入境,0,0,0,0
2024-09-12,沙头角,出境,0,0,0,0
2024-09-12,深圳湾,入境,28871,8776,1069,38716
2024-09-12,深圳湾,出境,29573,8702,778,39053
2024-09-12,中国客运码头,入境,430,344,41,815
2024-09-12,中国客运码头,出境,467,360,35,862
2024-09-12,港口管制,入境,1,3,39,43
2024-09-12,港口管制,出境,0,0,45,45
2024-09-12,启德邮轮码头,入境,0,0,0,0
2024-09-12,启德邮轮码头,出境,0,0,0,0
2024-09-12,港澳客轮码头,入境,4745,740,1873,7358
2024-09-12,港澳客轮码头,出境,4764,1078,2290,8132
2024-09-13,机场,入境,25500,8832,21062,55394
2024-09-13,机场,出境,35582,9215,14404,59201
2024-09-13,高铁西九龙,入境,13163,12655,1706,27524
2024-09-13,高铁西九龙,出境,24933,12318,1117,38368
2024-09-13,罗湖,入境,67433,11379,708,79520
2024-09-13,罗湖,出境,85310,13744,698,99752
2024-09-13,落马洲支线,入境,52201,12425,506,65132
2024-09-13,落马洲支线,出境,67226,13704,410,81340
2024-09-13,香园围,入境,27974,4352,204,32530
2024-09-13,香园围,出境,32735,3239,423,36397
2024-09-13,港珠澳大桥,入境,19123,3647,3600,26370
2024-09-13,港珠澳大桥,出境,30550,5874,3137,39561
2024-09-13,落马洲,入境,10812,2849,701,14362
2024-09-13,落马洲,出境,11543,2709,329,14581
2024-09-13,文锦渡,入境,1922,455,13,2390
2024-09-13,文锦渡,出境,2296,351,13,2660
2024-09-13,沙头角,入境,0,0,0,0
2024-09-13,沙头角,出境,0,0,0,0
2024-09-13,深圳湾,入境,29498,9977,1644,41119
2024-09-13,深圳湾,出境,42204,10645,789,53638
2024-09-13,中国客运码头,入境,431,413,56,900
2024-09-13,中国客运码头,出境,822,350,41,1213
2024-09-13,港口管制,入境,0,0,57,57
2024-09-13,港口管制,出境,1,1,39,41
2024-09-13,启德邮轮码头,入境,0,0,0,0
2024-09-13,启德邮轮码头,出境,0,0,0,0
2024-09-13,港澳客轮码头,入境,5331,787,2379,8497
2024-09-13,港澳客轮码头,出境,7152,990,2396,10538
2024-09-14,机场,入境,24846,10498,25903,61247
2024-09-14,机场,出境,34749,10268,14340,59357
2024-09-14,高铁西九龙,入境,14375,16701,1716,32792
2024-09-14,高铁西九龙,出境,25749,10922,1269,37940
2024-09-14,罗湖,入境,80340,12240,748,93328
2024-09-14,罗湖,出境,113620,13323,742,127685
2024-09-14,落马洲支线,入境,63208,13531,518,77257
2024-09-14,落马洲支线,出境,88961,11854,464,101279
2024-09-14,香园围,入境,32504,4812,187,37503
2024-09-14,香园围,出境,41937,3010,344,45291
2024-09-14,港珠澳大桥,入境,23782,4035,5759,33576
2024-09-14,港珠澳大桥,出境,41774,5464,4843,52081
2024-09-14,落马洲,入境,16579,3241,679,20499
2024-09-14,落马洲,出境,16939,3234,477,20650
2024-09-14,文锦渡,入境,1519,412,11,1942
2024-09-14,文锦渡,出境,2131,308,12,2451
2024-09-14,沙头角,入境,0,0,0,0
2024-09-14,沙头角,出境,0,0,0,0
2024-09-14,深圳湾,入境,36595,11656,1508,49759
2024-09-14,深圳湾,出境,53188,9085,888,63161
2024-09-14,中国客运码头,入境,490,400,65,955
2024-09-14,中国客运码头,出境,1134,294,18,1446
2024-09-14,港口管制,入境,69,1,22,92
2024-09-14,港口管制,出境,0,0,23,23
2024-09-14,启德邮轮码头,入境,0,0,0,0
2024-09-14,启德邮轮码头,出境,0,0,0,0
2024-09-14,港澳客轮码头,入境,6188,1028,3321,10537
2024-09-14,港澳客轮码头,出境,8355,925,3329,12609
2024-09-15,机场,入境,31997,10244,20639,62880
2024-09-15,机场,出境,24364,10972,17304,52640
2024-09-15,高铁西九龙,入境,28163,35113,1731,65007
2024-09-15,高铁西九龙,出境,14149,19899,1364,35412
2024-09-15,罗湖,入境,110246,22421,929,133596
2024-09-15,罗湖,出境,74936,23356,912,99204
2024-09-15,落马洲支线,入境,85815,29266,568,115649
2024-09-15,落马洲支线,出境,61799,23066,501,85366
2024-09-15,香园围,入境,43255,9127,176,52558
2024-09-15,香园围,出境,32424,5377,290,38091
2024-09-15,港珠澳大桥,入境,46422,6706,5383,58511
2024-09-15,港珠澳大桥,出境,23619,7376,5672,36667
2024-09-15,落马洲,入境,24661,4812,482,29955
2024-09-15,落马洲,出境,12120,4358,453,16931
2024-09-15,文锦渡,入境,1891,678,11,2580
2024-09-15,文锦渡,出境,1220,455,11,1686
2024-09-15,沙头角,入境,0,0,0,0
2024-09-15,沙头角,出境,0,0,0,0
2024-09-15,深圳湾,入境,61051,20449,1214,82714
2024-09-15,深圳湾,出境,36601,14108,955,51664
2024-09-15,中国客运码头,入境,1296,899,76,2271
2024-09-15,中国客运码头,出境,542,481,36,1059
2024-09-15,港口管制,入境,1,0,35,36
2024-09-15,港口管制,出境,0,0,24,24
2024-09-15,启德邮轮码头,入境,0,0,0,0
2024-09-15,启德邮轮码头,出境,0,0,0,0
2024-09-15,港澳客轮码头,入境,8962,1559,3687,14208
2024-09-15,港澳客轮码头,出境,5145,1643,4525,11313
2024-09-16,机场,入境,26279,6394,17209,49882
2024-09-16,机场,出境,20066,7311,19630,47007
2024-09-16,高铁西九龙,入境,13856,30236,1435,45527
2024-09-16,高铁西九龙,出境,12711,24150,1311,38172
2024-09-16,罗湖,入境,64368,24983,921,90272
2024-09-16,罗湖,出境,63506,35420,986,99912
2024-09-16,落马洲支线,入境,51595,36634,599,88828
2024-09-16,落马洲支线,出境,49899,34547,583,85029
2024-09-16,香园围,入境,26934,8937,195,36066
2024-09-16,香园围,出境,26728,6335,198,33261
2024-09-16,港珠澳大桥,入境,20522,6741,4755,32018
2024-09-16,港珠澳大桥,出境,18076,9389,3251,30716
2024-09-16,落马洲,入境,11854,4034,327,16215
2024-09-16,落马洲,出境,8618,5772,427,14817
2024-09-16,文锦渡,入境,2027,837,14,2878
2024-09-16,文锦渡,出境,2093,578,21,2692
2024-09-16,沙头角,入境,0,0,0,0
2024-09-16,沙头角,出境,0,0,0,0
2024-09-16,深圳湾,入境,29955,18872,967,49794
2024-09-16,深圳湾,出境,29210,19504,1148,49862
2024-09-16,中国客运码头,入境,584,830,53,1467
2024-09-16,中国客运码头,出境,617,656,65,1338
2024-09-16,港口管制,入境,0,0,5,5
2024-09-16,港口管制,出境,1,0,33,34
2024-09-16,启德邮轮码头,入境,0,0,0,0
2024-09-16,启德邮轮码头,出境,0,0,0,0
2024-09-16,港澳客轮码头,入境,5627,1872,3373,10872
2024-09-16,港澳客轮码头,出境,4123,2193,4409,10725
2024-09-17,机场,入境,21509,11206,16295,49010
2024-09-17,机场,出境,25216,10224,20612,56052
2024-09-17,高铁西九龙,入境,8458,13061,1099,22618
2024-09-17,高铁西九龙,出境,19891,23882,1644,45417
2024-09-17,罗湖,入境,46305,10940,667,57912
2024-09-17,罗湖,出境,75743,18708,821,95272
2024-09-17,落马洲支线,入境,36658,13483,344,50485
2024-09-17,落马洲支线,出境,60915,18140,511,79566
2024-09-17,香园围,入境,18095,3912,85,22092
2024-09-17,香园围,出境,25693,3971,180,29844
2024-09-17,港珠澳大桥,入境,13462,3353,3729,20544
2024-09-17,港珠澳大桥,出境,28486,5957,2732,37175
2024-09-17,落马洲,入境,8629,1913,297,10839
2024-09-17,落马洲,出境,12786,4656,624,18066
2024-09-17,文锦渡,入境,1792,362,8,2162
2024-09-17,文锦渡,出境,2546,359,12,2917
2024-09-17,沙头角,入境,0,0,0,0
2024-09-17,沙头角,出境,0,0,0,0
2024-09-17,深圳湾,入境,20529,8870,780,30179
2024-09-17,深圳湾,出境,35772,15430,1696,52898
2024-09-17,中国客运码头,入境,288,287,21,596
2024-09-17,中国客运码头,出境,917,530,62,1509
2024-09-17,港口管制,入境,0,0,80,80
2024-09-17,港口管制,出境,0,0,75,75
2024-09-17,启德邮轮码头,入境,0,0,0,0
2024-09-17,启德邮轮码头,出境,0,0,0,0
2024-09-17,港澳客轮码头,入境,3442,1057,2523,7022
2024-09-17,港澳客轮码头,出境,7518,1236,3279,12033
2024-09-18,机场,入境,30334,10212,16163,56709
2024-09-18,机场,出境,35924,7005,15074,58003
2024-09-18,高铁西九龙,入境,26295,9674,1182,37151
2024-09-18,高铁西九龙,出境,16446,8548,1263,26257
2024-09-18,罗湖,入境,104036,10022,605,114663
2024-09-18,罗湖,出境,71339,10008,696,82043
2024-09-18,落马洲支线,入境,78612,8782,322,87716
2024-09-18,落马洲支线,出境,62860,8646,374,71880
2024-09-18,香园围,入境,39781,4618,216,44615
2024-09-18,香园围,出境,31689,2294,186,34169
2024-09-18,港珠澳大桥,入境,38247,3688,5159,47094
2024-09-18,港珠澳大桥,出境,25055,4607,4536,34198
2024-09-18,落马洲,入境,19658,1933,306,21897
2024-09-18,落马洲,出境,13284,3564,576,17424
2024-09-18,文锦渡,入境,1794,282,14,2090
2024-09-18,文锦渡,出境,1088,214,12,1314
2024-09-18,沙头角,入境,0,0,0,0
2024-09-18,沙头角,出境,0,0,0,0
2024-09-18,深圳湾,入境,53567,7957,767,62291
2024-09-18,深圳湾,出境,36161,7151,1327,44639
2024-09-18,中国客运码头,入境,1185,318,38,1541
2024-09-18,中国客运码头,出境,517,271,48,836
2024-09-18,港口管制,入境,0,9,64,73
2024-09-18,港口管制,出境,0,0,25,25
2024-09-18,启德邮轮码头,入境,0,0,0,0
2024-09-18,启德邮轮码头,出境,0,0,0,0
2024-09-18,港澳客轮码头,入境,8130,694,2155,10979
2024-09-18,港澳客轮码头,出境,5360,846,2745,8951
2024-09-19,机场,入境,21243,7628,15008,43879
2024-09-19,机场,出境,28907,6263,14563,49733
2024-09-19,高铁西九龙,入境,16463,13180,1281,30924
2024-09-19,高铁西九龙,出境,13263,10526,1207,24996
2024-09-19,罗湖,入境,69875,12285,745,82905
2024-09-19,罗湖,出境,62624,12641,832,76097
2024-09-19,落马洲支线,入境,53427,11811,379,65617
2024-09-19,落马洲支线,出境,52507,11307,424,64238
2024-09-19,香园围,入境,27419,6284,187,33890
2024-09-19,香园围,出境,27195,2497,227,29919
2024-09-19,港珠澳大桥,入境,20476,3976,3446,27898
2024-09-19,港珠澳大桥,出境,19051,6163,2922,28136
2024-09-19,落马洲,入境,11860,2735,302,14897
2024-09-19,落马洲,出境,8538,2689,407,11634
2024-09-19,文锦渡,入境,2077,379,12,2468
2024-09-19,文锦渡,出境,2022,305,4,2331
2024-09-19,沙头角,入境,0,0,0,0
2024-09-19,沙头角,出境,0,0,0,0
2024-09-19,深圳湾,入境,30300,10120,834,41254
2024-09-19,深圳湾,出境,28225,8518,942,37685
2024-09-19,中国客运码头,入境,562,338,110,1010
2024-09-19,中国客运码头,出境,484,317,49,850
2024-09-19,港口管制,入境,23,0,40,63
2024-09-19,港口管制,出境,23,9,116,148
2024-09-19,启德邮轮码头,入境,0,0,0,0
2024-09-19,启德邮轮码头,出境,0,0,0,0
2024-09-19,港澳客轮码头,入境,5517,752,2081,8350
2024-09-19,港澳客轮码头,出境,5020,1060,2458,8538
2024-09-20,机场,入境,20528,7732,16374,44634
2024-09-20,机场,出境,33900,7171,15558,56629
2024-09-20,高铁西九龙,入境,13413,13273,1446,28132
2024-09-20,高铁西九龙,出境,21674,11824,1332,34830
2024-09-20,罗湖,入境,64473,11637,791,76901
2024-09-20,罗湖,出境,75711,13478,858,90047
2024-09-20,落马洲支线,入境,51137,12250,410,63797
2024-09-20,落马洲支线,出境,63701,12117,370,76188
2024-09-20,香园围,入境,26840,7360,105,34305
2024-09-20,香园围,出境,31001,3308,327,34636
2024-09-20,港珠澳大桥,入境,18914,4061,3735,26710
2024-09-20,港珠澳大桥,出境,26882,7571,3045,37498
2024-09-20,落马洲,入境,10164,2434,387,12985
2024-09-20,落马洲,出境,10822,2787,360,13969
2024-09-20,文锦渡,入境,1946,421,11,2378
2024-09-20,文锦渡,出境,2272,386,14,2672
2024-09-20,沙头角,入境,0,0,0,0
2024-09-20,沙头角,出境,0,0,0,0
2024-09-20,深圳湾,入境,28736,9680,1031,39447
2024-09-20,深圳湾,出境,36646,9531,894,47071
2024-09-20,中国客运码头,入境,485,367,41,893
2024-09-20,中国客运码头,出境,659,327,31,1017
2024-09-20,港口管制,入境,22,0,38,60
2024-09-20,港口管制,出境,28,0,25,53
2024-09-20,启德邮轮码头,入境,0,0,0,0
2024-09-20,启德邮轮码头,出境,0,0,0,0
2024-09-20,港澳客轮码头,入境,5468,855,2462,8785
2024-09-20,港澳客轮码头,出境,6467,1028,2660,10155
2024-09-21,机场,入境,26252,8533,17296,52081
2024-09-21,机场,出境,29469,7071,18594,55134
2024-09-21,高铁西九龙,入境,14295,21447,1407,37149
2024-09-21,高铁西九龙,出境,22204,17256,1364,40824
2024-09-21,罗湖,入境,72173,14715,756,87644
2024-09-21,罗湖,出境,97298,16560,824,114682
2024-09-21,落马洲支线,入境,57525,17738,412,75675
2024-09-21,落马洲支线,出境,82168,16856,406,99430
2024-09-21,香园围,入境,29582,11395,188,41165
2024-09-21,香园围,出境,37459,5117,265,42841
2024-09-21,港珠澳大桥,入境,22237,4972,4786,31995
2024-09-21,港珠澳大桥,出境,37777,9268,3975,51020
2024-09-21,落马洲,入境,14369,2505,351,17225
2024-09-21,落马洲,出境,14931,3269,325,18525
2024-09-21,文锦渡,入境,1271,469,13,1753
2024-09-21,文锦渡,出境,1846,397,16,2259
2024-09-21,沙头角,入境,0,0,0,0
2024-09-21,沙头角,出境,0,0,0,0
2024-09-21,深圳湾,入境,31908,13197,1033,46138
2024-09-21,深圳湾,出境,46246,11844,972,59062
2024-09-21,中国客运码头,入境,373,678,119,1170
2024-09-21,中国客运码头,出境,707,520,31,1258
2024-09-21,港口管制,入境,2,3,29,34
2024-09-21,港口管制,出境,0,0,32,32
2024-09-21,启德邮轮码头,入境,0,0,0,0
2024-09-21,启德邮轮码头,出境,0,0,0,0
2024-09-21,港澳客轮码头,入境,5562,848,2659,9069
2024-09-21,港澳客轮码头,出境,8282,944,2742,11968
2024-09-22,机场,入境,41192,8209,15217,64618
2024-09-22,机场,出境,26717,9800,23496,60013
2024-09-22,高铁西九龙,入境,27255,13390,1138,41783
2024-09-22,高铁西九龙,出境,12356,17348,1548,31252
2024-09-22,罗湖,入境,103076,12439,720,116235
2024-09-22,罗湖,出境,67405,15356,747,83508
2024-09-22,落马洲支线,入境,82231,15849,420,98500
2024-09-22,落马洲支线,出境,58430,15700,488,74618
2024-09-22,香园围,入境,41844,12827,272,54943
2024-09-22,香园围,出境,31025,5100,181,36306
2024-09-22,港珠澳大桥,入境,43147,5647,4442,53236
2024-09-22,港珠澳大桥,出境,21766,11112,4794,37672
2024-09-22,落马洲,入境,22244,2264,322,24830
2024-09-22,落马洲,出境,11222,4666,569,16457
2024-09-22,文锦渡,入境,1687,398,16,2101
2024-09-22,文锦渡,出境,1003,315,29,1347
2024-09-22,沙头角,入境,0,0,0,0
2024-09-22,沙头角,出境,0,0,0,0
2024-09-22,深圳湾,入境,56569,10833,923,68325
2024-09-22,深圳湾,出境,32928,12939,1180,47047
2024-09-22,中国客运码头,入境,960,355,34,1349
2024-09-22,中国客运码头,出境,344,364,54,762
2024-09-22,港口管制,入境,4,21,44,69
2024-09-22,港口管制,出境,0,4,30,34
2024-09-22,启德邮轮码头,入境,0,0,0,0
2024-09-22,启德邮轮码头,出境,0,0,0,0
2024-09-22,港澳客轮码头,入境,8686,879,2331,11896
2024-09-22,港澳客轮码头,出境,4637,980,3452,9069
2024-09-23,机场,入境,35417,8844,14988,59249
2024-09-23,机场,出境,26800,7888,19480,54168
2024-09-23,高铁西九龙,入境,16285,11917,1213,29415
2024-09-23,高铁西九龙,出境,12701,9981,1372,24054
2024-09-23,罗湖,入境,68970,10540,723,80233
2024-09-23,罗湖,出境,63566,10846,734,75146
2024-09-23,落马洲支线,入境,53886,11217,354,65457
2024-09-23,落马洲支线,出境,52273,10347,426,63046
2024-09-23,香园围,入境,26745,10121,211,37077
2024-09-23,香园围,出境,25713,3043,172,28928
2024-09-23,港珠澳大桥,入境,21032,4106,3309,28447
2024-09-23,港珠澳大桥,出境,17715,11199,2798,31712
2024-09-23,落马洲,入境,11888,2702,292,14882
2024-09-23,落马洲,出境,8577,2650,557,11784
2024-09-23,文锦渡,入境,2044,343,7,2394
2024-09-23,文锦渡,出境,1977,292,6,2275
2024-09-23,沙头角,入境,0,0,0,0
2024-09-23,沙头角,出境,0,0,0,0
2024-09-23,深圳湾,入境,30628,8739,927,40294
2024-09-23,深圳湾,出境,27483,8083,1301,36867
2024-09-23,中国客运码头,入境,442,330,49,821
2024-09-23,中国客运码头,出境,485,256,42,783
2024-09-23,港口管制,入境,2,0,45,47
2024-09-23,港口管制,出境,0,0,74,74
2024-09-23,启德邮轮码头,入境,0,0,0,0
2024-09-23,启德邮轮码头,出境,0,0,0,0
2024-09-23,港澳客轮码头,入境,5407,647,1849,7903
2024-09-23,港澳客轮码头,出境,4557,935,2360,7852
2024-09-24,机场,入境,27443,7061,13130,47634
2024-09-24,机场,出境,23589,6736,15512,45837
2024-09-24,高铁西九龙,入境,12960,11363,1263,25586
2024-09-24,高铁西九龙,出境,12243,9529,1157,22929
2024-09-24,罗湖,入境,60830,9226,655,70711
2024-09-24,罗湖,出境,60105,9886,641,70632
2024-09-24,落马洲支线,入境,48382,10639,346,59367
2024-09-24,落马洲支线,出境,49987,9548,362,59897
2024-09-24,香园围,入境,23774,10440,134,34348
2024-09-24,香园围,出境,23821,3573,194,27588
2024-09-24,港珠澳大桥,入境,16755,3814,3040,23609
2024-09-24,港珠澳大桥,出境,16502,10484,2712,29698
2024-09-24,落马洲,入境,9601,2099,437,12137
2024-09-24,落马洲,出境,8414,2519,380,11313
2024-09-24,文锦渡,入境,1940,356,15,2311
2024-09-24,文锦渡,出境,1968,320,19,2307
2024-09-24,沙头角,入境,0,0,0,0
2024-09-24,沙头角,出境,0,0,0,0
2024-09-24,深圳湾,入境,26647,8416,992,36055
2024-09-24,深圳湾,出境,25502,7262,1096,33860
2024-09-24,中国客运码头,入境,336,351,31,718
2024-09-24,中国客运码头,出境,419,243,38,700
2024-09-24,港口管制,入境,41,0,42,83
2024-09-24,港口管制,出境,6,1,54,61
2024-09-24,启德邮轮码头,入境,22,4,893,919
2024-09-24,启德邮轮码头,出境,616,2100,656,3372
2024-09-24,港澳客轮码头,入境,4497,719,2049,7265
2024-09-24,港澳客轮码头,出境,4158,919,2103,7180
2024-09-25,机场,入境,24419,6852,12955,44226
2024-09-25,机场,出境,26401,8036,14642,49079
2024-09-25,高铁西九龙,入境,13049,11660,1375,26084
2024-09-25,高铁西九龙,出境,13404,10747,1026,25177
2024-09-25,罗湖,入境,63670,10270,772,74712
2024-09-25,罗湖,出境,63527,11558,719,75804
2024-09-25,落马洲支线,入境,50848,11638,438,62924
2024-09-25,落马洲支线,出境,52802,11156,345,64303
2024-09-25,香园围,入境,26161,9830,201,36192
2024-09-25,香园围,出境,26287,3210,235,29732
2024-09-25,港珠澳大桥,入境,17278,4070,3227,24575
2024-09-25,港珠澳大桥,出境,17401,9859,2713,29973
2024-09-25,落马洲,入境,10170,2242,491,12903
2024-09-25,落马洲,出境,8480,2644,400,11524
2024-09-25,文锦渡,入境,2000,353,30,2383
2024-09-25,文锦渡,出境,2026,313,10,2349
2024-09-25,沙头角,入境,0,0,0,0
2024-09-25,沙头角,出境,0,0,0,0
2024-09-25,深圳湾,入境,28502,9271,1120,38893
2024-09-25,深圳湾,出境,27559,8117,817,36493
2024-09-25,中国客运码头,入境,410,370,34,814
2024-09-25,中国客运码头,出境,449,307,49,805
2024-09-25,港口管制,入境,0,0,35,35
2024-09-25,港口管制,出境,2,17,30,49
2024-09-25,启德邮轮码头,入境,0,0,0,0
2024-09-25,启德邮轮码头,出境,0,0,0,0
